2.1228318834527142,0,0.001,chameleon,0
2.236995548583212,0,0.001,chameleon,0
2.3736353385126776,0,0.001,chameleon,0
2.651199928825809,1,0.421,float_operation,951794
2.895803271340945,1,0.498,float_operation,1127734
3.335165867578416,2,0.015,gzip_compression,30
3.663295569205568,0,0.001,chameleon,0
3.803107352170206,0,0.001,chameleon,0
6.950229997004308,0,0.001,chameleon,0
7.208344628986857,0,0.001,chameleon,0
8.697256351670102,0,0.001,chameleon,0
9.583621224935092,3,0.014,linpack,18
10.530384702146527,0,0.001,chameleon,0
11.094858307314295,0,0.001,chameleon,0
14.11396323732866,4,0.347,matmul,1289
16.13927860515884,5,0.382,pyaes,338
16.22870538021222,0,0.001,chameleon,0
16.717916315728708,0,0.001,chameleon,0
16.972483375995406,6,0.843,chameleon,16
18.323202034233574,0,0.001,chameleon,0
18.77186366942099,6,0.459,chameleon,9
19.319955249254665,0,0.001,chameleon,0
20.133460373732778,0,0.001,chameleon,0
20.94430463022514,7,0.026,float_operation,49242
22.228112654239883,0,0.001,chameleon,0
22.578258049362702,0,0.005,chameleon,0
22.890613880936588,0,0.001,chameleon,0
23.008906781997467,0,0.005,chameleon,0
23.30355320114796,0,0.016,chameleon,0
24.0677359965524,0,0.001,chameleon,0
24.126312291911663,0,0.001,chameleon,0
24.727770271796555,0,0.001,chameleon,0
24.84733287302369,0,0.001,chameleon,0
25.014531459096403,6,0.38,chameleon,7
25.35714338392587,8,0.136,gzip_compression,390
25.91232034549637,6,0.758,chameleon,15
27.00739082439314,6,9.395,chameleon,186
27.26004298981551,0,0.001,chameleon,0
27.37375415924853,0,0.001,chameleon,0
27.546867769844,0,0.001,chameleon,0
27.68958995412597,0,0.001,chameleon,0
28.035682710786187,0,0.001,chameleon,0
29.63848352726111,0,0.001,chameleon,0
30.82504429859112,9,0.078,linpack,105
31.47566323959685,9,0.078,linpack,105
32.51017448038194,0,0.001,chameleon,0
33.240124212555465,10,0.47,matmul,1760
33.65817124377309,11,0.014,pyaes,3
34.96756606698273,12,0.065,chameleon,1
35.37552436060234,12,0.031,chameleon,0
35.44031772668305,13,7.559,float_operation,17261712
35.78071991342684,11,0.013,pyaes,2
36.6452847586558,0,0.001,chameleon,0
37.43674300967511,12,0.203,chameleon,4
37.61703626560645,12,0.031,chameleon,0
37.85534222469538,0,0.001,chameleon,0
37.951430156749865,0,0.001,chameleon,0
38.064023389625646,0,0.001,chameleon,0
38.1770626220022,0,0.001,chameleon,0
38.18626027706218,0,0.001,chameleon,0
38.19793991292611,12,0.031,chameleon,0
38.614290408713,0,0.001,chameleon,0
38.665883985859054,0,0.002,chameleon,0
38.80239179367915,0,0.001,chameleon,0
38.84824742386833,0,0.001,chameleon,0
39.4790082215014,0,0.003,chameleon,0
40.14884351887542,12,0.249,chameleon,5
40.23408586758233,14,0.805,gzip_compression,2381
40.55394618925594,15,1.005,linpack,1372
40.70320914061817,14,0.653,gzip_compression,1928
41.15623282811755,12,0.188,chameleon,3
41.29184745883043,0,0.001,chameleon,0
41.57977653747418,14,0.939,gzip_compression,2779
41.8679340039695,16,0.048,matmul,146
41.91283556125372,10,0.399,matmul,1488
42.39153032440609,0,0.001,chameleon,0
42.547091681821,14,0.861,gzip_compression,2547
43.79324056473516,13,4.53,float_operation,10340622
43.81547016520632,11,0.013,pyaes,2
44.03853100843325,12,0.202,chameleon,4
44.22585364259992,12,0.286,chameleon,5
44.720569503483325,12,0.031,chameleon,0
44.95860711086458,12,0.281,chameleon,5
45.56582279636557,3,0.018,linpack,23
45.67203482837384,12,0.237,chameleon,4
46.20461190401609,12,0.218,chameleon,4
46.65179201810936,17,0.751,pyaes,673
47.470265973723606,18,1.46,chameleon,29
47.47686664957092,12,0.272,chameleon,5
47.82473999628567,12,0.046,chameleon,1
48.81049640528125,0,0.001,chameleon,0
48.9204356096032,0,0.001,chameleon,0
50.05142435021202,12,0.271,chameleon,5
50.66831426761879,12,0.272,chameleon,5
50.88703613913911,0,0.002,chameleon,0
51.10409677156947,0,0.001,chameleon,0
51.39352978917105,12,0.235,chameleon,4
51.68703805284037,12,0.269,chameleon,5
51.80714819739593,10,0.441,matmul,1649
52.01445739188223,0,0.001,chameleon,0
52.11895617334237,12,0.171,chameleon,3
52.39014232315289,12,0.028,chameleon,0
52.51396279913423,12,0.246,chameleon,4
52.60370390750776,12,0.187,chameleon,3
52.723216912437046,19,2.988,float_operation,6817241
53.05609362180366,0,0.001,chameleon,0
53.09153034719541,0,0.001,chameleon,0
53.181516050624,0,0.001,chameleon,0
53.530622880237445,0,0.001,chameleon,0
54.66726723115927,10,1.146,matmul,4346
54.92300753198115,12,0.189,chameleon,3
54.9420555354404,0,0.001,chameleon,0
54.96516939532661,10,0.41,matmul,1531
55.07497006694854,10,0.379,matmul,1412
55.08475206820406,15,1.764,linpack,2409
55.27023498413345,12,0.335,chameleon,6
55.431551992087606,20,0.206,gzip_compression,598
55.57479244694539,21,0.007,linpack,8
55.59621053744593,12,0.362,chameleon,7
55.86055104758957,12,0.257,chameleon,5
56.13593168030985,11,0.026,pyaes,14
56.307955170647965,14,0.623,gzip_compression,1839
56.525382771342514,22,0.002,matmul,0
56.683628728147056,10,0.396,matmul,1477
56.75316929685928,11,0.05,pyaes,36
56.87310780902656,14,1.412,gzip_compression,4187
56.90476359548597,8,0.133,gzip_compression,381
56.96956165597789,12,0.18,chameleon,3
57.15471091643306,12,0.236,chameleon,4
57.323360764886175,14,1.373,gzip_compression,4071
57.43101673089606,10,0.473,matmul,1772
57.80169126860632,21,0.012,linpack,15
57.92499685516292,0,0.001,chameleon,0
58.19815163293859,21,0.041,linpack,55
58.2337338367956,16,0.01,matmul,0
58.51952054834933,15,1.014,linpack,1384
58.60617097963369,10,0.372,matmul,1385
58.80226740227001,21,0.044,linpack,59
59.1381909724436,23,0.078,pyaes,61
59.34563005825876,24,0.113,chameleon,2
59.35851238367293,24,0.062,chameleon,1
59.40668468623406,24,0.015,chameleon,0
59.680166855672994,0,0.001,chameleon,0
60.04532040081044,10,0.392,matmul,1462
60.20201531124446,12,0.312,chameleon,6
60.37666908826904,12,0.238,chameleon,4
60.42650619568285,10,0.382,matmul,1423
60.90818873063297,11,0.021,pyaes,9
61.00781596207051,23,0.031,pyaes,19
61.2825923174894,21,0.009,linpack,11
61.36731610491162,23,0.015,pyaes,4
61.5659351041402,12,0.046,chameleon,1
61.93880608456806,12,0.271,chameleon,5
62.07938947150158,13,5.5,float_operation,12557016
62.82396351116989,23,0.015,pyaes,4
62.85802136510327,11,0.062,pyaes,47
63.37835305751884,12,0.046,chameleon,1
63.50180477329189,7,0.02,float_operation,35532
63.64277686681871,7,0.026,float_operation,49242
63.649103690487046,7,0.032,float_operation,62951
63.68209064883276,7,0.019,float_operation,33247
63.68362479591181,7,0.03,float_operation,58381
63.70296456026747,7,0.026,float_operation,49242
63.76365323338574,23,0.031,pyaes,19
63.826155790896166,7,0.014,float_operation,21822
63.86226295910088,7,0.089,float_operation,193193
63.92463023139559,14,0.937,gzip_compression,2774
64.41538349653803,14,0.923,gzip_compression,2732
64.49651851663087,24,0.093,chameleon,1
64.52179939704517,12,0.265,chameleon,5
64.52675726238554,24,0.031,chameleon,0
64.64929960369922,24,0.031,chameleon,0
64.97027242459569,16,0.011,matmul,4
64.97034429689343,15,0.736,linpack,1004
65.25765033555976,14,0.721,gzip_compression,2131
65.34762483704894,16,0.01,matmul,0
65.41438207787276,12,0.046,chameleon,1
65.4250085868348,22,0.003,matmul,0
65.46314889332699,0,0.001,chameleon,0
65.47059703450212,12,0.281,chameleon,5
65.68243012378849,12,0.265,chameleon,5
67.68948657239949,22,0.005,matmul,0
68.19590642458719,14,0.726,gzip_compression,2146
68.30046120437932,0,0.001,chameleon,0
68.3453699630461,0,0.001,chameleon,0
68.78108067088846,6,1.112,chameleon,22
68.84270634796222,25,0.093,float_operation,202333
68.94414662676293,25,0.046,float_operation,94941
69.26355558608354,6,0.876,chameleon,17
69.51424599206874,6,0.435,chameleon,8
70.69165698186603,6,0.716,chameleon,14
71.44271325346544,6,0.528,chameleon,10
71.67604320906646,22,0.002,matmul,0
73.00941950374842,22,0.002,matmul,0
73.46738171599308,0,0.001,chameleon,0
73.82367659372515,0,0.003,chameleon,0
74.13985873810213,0,0.001,chameleon,0
74.70505831793234,22,0.003,matmul,0
76.42832066837569,14,0.633,gzip_compression,1869
77.31103778694593,15,2.04,linpack,2786
77.91324932839095,16,0.019,matmul,35
78.45526645336453,11,0.011,pyaes,0
78.56435245636862,15,0.697,linpack,951
78.71340138368758,0,0.001,chameleon,0
78.7923698385495,0,0.001,chameleon,0
79.0470500228263,16,0.043,matmul,126
79.378353088544,0,0.001,chameleon,0
79.39998301714044,0,0.001,chameleon,0
79.49097317087744,15,0.62,linpack,846
79.61826385987514,0,0.001,chameleon,0
79.88950005182197,15,0.765,linpack,1044
79.97937694494023,13,11.503,float_operation,26273524
80.0721117837202,22,0.002,matmul,0
80.11685375295319,15,0.941,linpack,1284
80.33057750198245,24,0.014,chameleon,0
80.33315056946874,24,0.046,chameleon,1
80.54172440029468,21,0.969,linpack,1323
80.77824514931014,0,0.001,chameleon,0
81.21259223337023,24,0.093,chameleon,1
81.21351891566931,24,0.046,chameleon,1
81.23944765872378,24,0.017,chameleon,0
81.23955384770366,24,0.093,chameleon,1
81.25925727629661,24,0.077,chameleon,1
81.32547748063386,0,0.001,chameleon,0
81.53867964905217,21,0.008,linpack,10
81.59392193177958,26,16.201,gzip_compression,48191
81.76338647619077,10,0.362,matmul,1347
81.8877261393775,0,0.001,chameleon,0
81.92034987177215,10,0.388,matmul,1446
82.35570191643399,0,0.001,chameleon,0
82.36229077035283,22,0.003,matmul,0
82.71909757636179,10,0.373,matmul,1389
82.95209948585146,23,0.015,pyaes,4
83.1561715523383,21,0.008,linpack,10
83.28838985667342,10,0.385,matmul,1435
83.48607501263703,16,0.013,matmul,12
83.5154341934555,14,0.833,gzip_compression,2464
83.5823254528741,14,1.048,gzip_compression,3104
83.68003577999747,27,0.526,linpack,717
83.95495809498476,23,0.012,pyaes,1
83.98187347842871,24,0.218,chameleon,4
84.02509377780225,24,0.078,chameleon,1
84.112795456865,24,0.202,chameleon,4
84.32060717409564,24,0.015,chameleon,0
84.57187692856316,23,0.033,pyaes,20
84.94047863865181,28,56.585,matmul,216434
85.18128218598498,23,0.012,pyaes,1
85.2851567906742,24,0.156,chameleon,3
85.38393228545074,24,0.015,chameleon,0
85.74008317512416,6,2.795,chameleon,55
85.80357572743013,29,0.109,pyaes,89
86.11641781869956,0,0.001,chameleon,0
86.8198280272796,0,0.001,chameleon,0
87.01349760939063,0,0.001,chameleon,0
87.13380409152971,23,0.015,pyaes,4
87.99107315801108,28,34.499,matmul,131942
87.99627532017513,10,0.454,matmul,1699
88.39291889931047,30,0.358,chameleon,7
88.86125749800128,31,22.677,float_operation,51805469
88.98829917981936,32,18.862,gzip_compression,56109
89.67744048068069,0,0.001,chameleon,0
89.68694998584333,33,64.365,linpack,87941
89.8095089786521,0,0.001,chameleon,0
89.91870487325815,0,0.001,chameleon,0
90.97742749181153,0,0.001,chameleon,0
91.47772212549428,0,0.001,chameleon,0
91.63471321227624,0,0.001,chameleon,0
91.99371079165262,34,0.017,matmul,27
93.27963628598906,10,0.413,matmul,1542
97.1144158836518,10,0.448,matmul,1676
97.68142489236688,10,0.382,matmul,1423
98.23837995361808,0,0.001,chameleon,0
98.9994870081719,0,0.001,chameleon,0
99.16699029089818,3,0.014,linpack,18
100.39612411138178,0,0.001,chameleon,0
101.01326774799728,31,24.306,float_operation,55527640
101.37935692063682,13,4.623,float_operation,10553121
101.5104671093798,35,2.1,pyaes,1899
104.5803143144898,13,5.349,float_operation,12211989
106.62761698064207,0,0.001,chameleon,0
106.63087147691276,0,0.001,chameleon,0
108.18541576835702,0,0.001,chameleon,0
108.26342511210744,0,0.001,chameleon,0
108.55508581423524,13,4.527,float_operation,10333767
108.66035704515993,10,0.365,matmul,1358
109.73500106103457,0,0.001,chameleon,0
109.88848740375089,0,0.001,chameleon,0
110.04400665104248,0,0.001,chameleon,0
110.58817356225848,0,0.001,chameleon,0
110.94352054960764,0,0.001,chameleon,0
111.53274261903432,36,1.655,chameleon,32
111.5476211361606,8,0.167,gzip_compression,482
111.63391987847524,0,0.001,chameleon,0
112.48991930057228,0,0.001,chameleon,0
112.87858214434507,0,0.001,chameleon,0
116.07106346327728,0,0.001,chameleon,0
116.44001281744524,0,0.001,chameleon,0
117.27879641593545,0,0.001,chameleon,0
119.88954652829209,34,0.029,matmul,73
120.3379594362383,0,0.001,chameleon,0
120.66866386035464,0,0.001,chameleon,0
120.773810282,8,0.128,gzip_compression,366
121.05439315775416,34,0.021,matmul,42
121.10990167606867,33,63.742,linpack,87090
121.35524277975256,34,0.016,matmul,23
121.57935794666408,37,0.925,float_operation,2103405
121.59209019890804,38,0.017,gzip_compression,36
121.81168942731144,0,0.001,chameleon,0
121.99731965006438,0,0.001,chameleon,0
123.94695096775274,5,0.221,pyaes,191
124.91560319219032,13,10.507,float_operation,23997722
125.02953225370436,4,0.285,matmul,1052
125.64013911457478,34,0.017,matmul,27
126.25798346054884,4,0.352,matmul,1309
126.29392953943638,34,0.03,matmul,77
127.67849376833011,13,5.431,float_operation,12399355
130.22321504119083,39,1.802,linpack,2461
133.06658881471932,6,0.312,chameleon,6
140.45166656597831,0,0.001,chameleon,0
140.9831760391886,0,0.001,chameleon,0
141.86925851788405,0,0.001,chameleon,0
143.05108392706987,4,0.223,matmul,815
143.5071236079146,35,3.312,pyaes,3001
146.6074602807765,3,0.014,linpack,18
146.96809186039556,0,0.001,chameleon,0
148.2327855069344,6,0.535,chameleon,10
148.2360384523878,6,0.721,chameleon,14
148.48473429116322,0,0.001,chameleon,0
149.7425270614936,0,0.001,chameleon,0
150.0428676793367,10,0.381,matmul,1420
151.74107544940424,8,0.388,gzip_compression,1140
151.80961813964964,6,1.432,chameleon,28
152.70527225025825,2,0.015,gzip_compression,30
153.7287641614576,1,0.767,float_operation,1742384
154.1424491785935,0,0.002,chameleon,0
154.47475971504429,0,0.001,chameleon,0
155.51561672741315,0,0.001,chameleon,0
157.44176661457712,40,0.284,matmul,1048
160.33496294890224,0,0.001,chameleon,0
161.19925196798167,0,0.001,chameleon,0
162.56606537125506,0,0.001,chameleon,0
162.81725520559056,10,0.473,matmul,1772
163.11887572443766,0,0.001,chameleon,0
163.16964624307977,41,184.013,pyaes,109070
163.23785761410846,0,0.001,chameleon,0
163.40983298885916,6,1.84,chameleon,36
164.4810635769017,9,0.093,linpack,126
